date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:37:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:09%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:12	87142/87142	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:12%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:13%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:15	83470/83470	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:14%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:15%20GMT	http://cdn.shopify.com/s/files/1/0611/1471/2252/files/correios-logo_1.svg?v=1648167047	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0611/1471/2252/files/correios-logo_13806.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:16	11612/11612	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2005:04:47%20GMT	https://cdn.shopify.com/s/files/1/0611/1471/2252/files/correios-logo_1.svg?v=1648167047	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0611/1471/2252/files/correios-logo_13806.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:18%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/amex.svg?v=4820021115096198109	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/amexc59d.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:18	95786/95786	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	/home/usuario/websites/relogio/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:19	31062/31062	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2001:50:14%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/amex.svg?v=4820021115096198109	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/amexc59d.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:20%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/boleto.svg?v=14312488300961080651	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/boletodc23.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:21	2265/2265	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2010%20May%202022%2011:24:01%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/boleto.svg?v=14312488300961080651	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/boletodc23.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:22%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/mastercard.svg?v=5325054530245235231	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/mastercard285f.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:23	1848/1848	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2001:57:53%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/mastercard.svg?v=5325054530245235231	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/mastercard285f.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:24%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/visa.svg?v=4363052815883027950	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/visafb03.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:25	3435/3435	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2005:43:08%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/visa.svg?v=4363052815883027950	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/visafb03.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:26%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/elo.svg?v=16013123390887651456	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/eloe4e0.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:27	4613/4613	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Sep%202022%2005:47:30%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/elo.svg?v=16013123390887651456	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/eloe4e0.svg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:28%20GMT	http://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/icon-pix.png?v=7952458606773305251	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/icon-pix5d7a.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:29	16884/16884	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Aug%202022%2002:13:55%20GMT	https://cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/icon-pix.png?v=7952458606773305251	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0590/0963/0400/t/4/assets/icon-pix5d7a.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:32	1004049/1004049	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:15:39%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/1_0bb62bc5-c9ec-408d-b5df-b59fd15c22f5_2048x2048.png?v=1665256251	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/1_0bb62bc5-c9ec-408d-b5df-b59fd15c22f5_2048x2048cc6c.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:34	551104/551104	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:15:39%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/6_dc78ff5a-0bc9-4f63-b871-26e4ed4aec1d_2048x2048.png?v=1665263253	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/6_dc78ff5a-0bc9-4f63-b871-26e4ed4aec1d_2048x20487338.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:39	1247534/1247534	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2019:11:07%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/3_c9c4e6d0-441d-40de-a61d-7cb268d50394_2048x2048.png?v=1665256291	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/3_c9c4e6d0-441d-40de-a61d-7cb268d50394_2048x2048a1f4.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:42	1221872/1221872	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2012:50:37%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/4_5eb5c13a-ac8f-4211-803a-52d629f3307f_2048x2048.png?v=1665263078	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/4_5eb5c13a-ac8f-4211-803a-52d629f3307f_2048x2048bfcd.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:43	604098/604098	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Nov%202022%2017:04:05%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/9_a829b071-b28f-4ecc-8804-c334168364e1_2048x2048.png?v=1665263366	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/9_a829b071-b28f-4ecc-8804-c334168364e1_2048x2048c553.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:43	832268/832268	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2014:03:35%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/7_8ceb5c92-47f0-4db5-9a92-0168504fe30d_2048x2048.png?v=1665263316	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/7_8ceb5c92-47f0-4db5-9a92-0168504fe30d_2048x2048e490.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:44	1954181/1954181	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:58:05%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/8_2048x2048.png?v=1665263333	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/8_2048x2048c988.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:45	918392/918392	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Nov%202022%2014:58:04%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/10_8fc34bdd-ce0e-4094-b937-bd5c6b6e0952_2048x2048.png?v=1665263393	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/10_8fc34bdd-ce0e-4094-b937-bd5c6b6e0952_2048x2048af83.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:45	844275/844275	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202022%2003:01:49%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/11_4489080d-aca2-47a4-a366-e10d0dd6b488_2048x2048.png?v=1665263409	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/11_4489080d-aca2-47a4-a366-e10d0dd6b488_2048x20484d34.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:45	1864049/1864049	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2004:09:33%20GMT	https://cdn.shopify.com/s/files/1/0598/8601/0518/files/14_65eea9e7-ae59-486d-9056-ee53fc0e267c_2048x2048.png?v=1665263453	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0598/8601/0518/files/14_65eea9e7-ae59-486d-9056-ee53fc0e267c_2048x2048930d.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:46	237210/237210	---M--	200	added ('OK')	image/png	etag:%22c88a688679146fdf2833abe05baff439%22	https://empreender.nyc3.digitaloceanspaces.com/dropi/635da49d68ef3.png	/home/usuario/websites/relogio/empreender.nyc3.digitaloceanspaces.com/dropi/635da49d68ef3.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:48	249110/249110	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Nov%202022%2019:56:18%20GMT	https://cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as14.20.24_480x480.png?v=1666891370	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as14.20.24_480x4801189.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:48	424314/424314	---M--	200	added ('OK')	image/png	etag:%22ba2979730ae1aeaa408ac9b583c9eb3e%22	https://empreender.nyc3.digitaloceanspaces.com/dropi/635da49ee7952.png	/home/usuario/websites/relogio/empreender.nyc3.digitaloceanspaces.com/dropi/635da49ee7952.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:49	167176/167176	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Mar%202023%2002:09:00%20GMT	https://cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as14.39.17_480x480.png?v=1666892447	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as14.39.17_480x480c8f7.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:50	229496/229496	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2015:03:46%20GMT	https://cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as15.16.45_480x480.png?v=1666894701	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0299/1718/4138/files/CapturadeTela2022-10-27as15.16.45_480x4809507.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:52	6572/6572	---MCZ	200	added ('OK')	application/javascript	etag:%2219ac-KoAH9OYMJLGSffJLZ4kKV2fM0M4%22	https://unpkg.com/dayjs@1.8.21/dayjs.min.js	/home/usuario/websites/relogio/unpkg.com/dayjs@1.8.21/dayjs.min.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:52	86659/86659	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	/home/usuario/websites/relogio/ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:53	1123/1123	---MCZ	200	added ('OK')	application/javascript	etag:%22463-+v16D/PdGHbwOI7yciFeG82Jf/w%22	https://unpkg.com/dayjs@1.8.21/locale/pt-br.js	/home/usuario/websites/relogio/unpkg.com/dayjs@1.8.21/locale/pt-br.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:53%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_140x@2x.png?v=1678723820	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_140x@2x.6c5ab7.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:54	12490/12490	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2006:18:19%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_140x@2x.png?v=1678723820	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_140x@2x5ab7.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:55	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2001%20Apr%202023%2006:37:55%20GMT	https://i.postimg.cc/HkHTF2gT/site-security.webp	/home/usuario/websites/relogio/i.postimg.cc/HkHTF2gT/site-security.6e.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:56	45/45	---MCZ	404	error ('Not%20Found')	application/json	date:Sat,%2001%20Apr%202023%2006:37:56%20GMT	https://api.dooki.com.br/	/home/usuario/websites/relogio/api.dooki.com.br/index.html	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:57	4206/4206	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2001%20Apr%202023%2006:37:56%20GMT	https://www.mercadopago.com/v2/security.js	/home/usuario/websites/relogio/www.mercadopago.com/v2/security.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:58	1206/1206	---MCZ	200	added ('OK')	text/css	etag:W/%22c2ba47573d691e982c0cd58f4250b98d%22	https://cdn.yampi.me/shopify/checkout.css	/home/usuario/websites/relogio/cdn.yampi.me/shopify/checkout.css	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:58	23/23	---M--	403	error ('Forbidden')	application/json	date:Sat,%2001%20Apr%202023%2006:37:56%20GMT	https://api.yampi.io/	/home/usuario/websites/relogio/api.yampi.io/index.html	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:58	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:cacheable:c7a8799a5081531332583a2be88fb328	https://www.shoponline.land/products/shoponline3016.myshopify.com	/home/usuario/websites/relogio/www.shoponline.land/products/shoponline3016.myshopify.71.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:59	283/283	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Apr%202023%2006:37:59%20GMT	https://www.shoponline.land/cart/clear.js	/home/usuario/websites/relogio/www.shoponline.land/cart/clear.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:00	126/126	---MC-	400	error ('Bad%20Request')	text/javascript	date:Sat,%2001%20Apr%202023%2006:38:00%20GMT	https://www.shoponline.land/cart/add.js	/home/usuario/websites/relogio/www.shoponline.land/cart/add.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:01	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:cacheable:9d65189ddcf0143f3236df66e7916655	https://www.shoponline.land/products/window.location.href	/home/usuario/websites/relogio/www.shoponline.land/products/window.location.href	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:02	117688/117688	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:ccadd5256c959abd79f37233dc8ff304	https://www.shoponline.land/products/url	/home/usuario/websites/relogio/www.shoponline.land/products/url	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:04	0/-1	---M--	301	error ('')			http://cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/font-theme-star.woff2?v=176977276741202493121678723799	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/font-theme-star.778b84.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades)
03:38:04	0/-1	---M--	302	error ('')			https://i.postimg.cc/HkHTF2gT/site-security.webp	/home/usuario/websites/relogio/i.postimg.cc/HkHTF2gT/site-security.78.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades)
03:38:04	42596/42596	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:41:40%20GMT	https://loox.io/widget/Y3FOiru-iZ/loox.1676519066667.js?shop=shoponline3016.myshopify.com	/home/usuario/websites/relogio/loox.io/widget/Y3FOiru-iZ/loox.1676519066667952c.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:05	80/80	---MCZ	200	added ('OK')	text/plain	date:Sat,%2001%20Apr%202023%2006:37:24%20GMT	https://cdn.shopify.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:06	42578/42578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Aug%202022%2022:27:44%20GMT	https://cdn.shopify.com/static/imagery-landing/social_header.jpg	/home/usuario/websites/relogio/cdn.shopify.com/static/imagery-landing/social_header.jpg	(from https://cdn.shopify.com/)
03:38:06	653/653	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Aug%202022%2003:32:23%20GMT	https://cdn.shopify.com/static/shopify-favicon.png	/home/usuario/websites/relogio/cdn.shopify.com/static/shopify-favicon.png	(from https://cdn.shopify.com/)
03:38:07	908/908	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2017:07:42%20GMT	https://cdn.shopify.com/static/imagery-landing/croppr/croppr.2.3.1.css	/home/usuario/websites/relogio/cdn.shopify.com/static/imagery-landing/croppr/croppr.2.3.1.css	(from https://cdn.shopify.com/)
03:38:09	41780/41780	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:38:49%20GMT	https://cdn.shopify.com/static/imagery-landing/croppr/croppr.2.3.1.js	/home/usuario/websites/relogio/cdn.shopify.com/static/imagery-landing/croppr/croppr.2.3.1.js	(from https://cdn.shopify.com/)
03:38:10	22836/22836	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:45:18%20GMT	https://cdn.shopify.com/static/imagery-landing/prism/prism.1.27.0.js	/home/usuario/websites/relogio/cdn.shopify.com/static/imagery-landing/prism/prism.1.27.0.js	(from https://cdn.shopify.com/)
03:38:11	3628/3628	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2004:45:43%20GMT	https://cdn.shopify.com/static/imagery-landing/shopify_monotone_white.svg	/home/usuario/websites/relogio/cdn.shopify.com/static/imagery-landing/shopify_monotone_white.svg	(from https://cdn.shopify.com/)
03:38:11	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2006:38:11%20GMT	https://cdn.shopify.com/originalUrl	/home/usuario/websites/relogio/cdn.shopify.com/originalUrl	(from https://cdn.shopify.com/)
03:38:12	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2006:38:12%20GMT	https://cdn.shopify.com/value	/home/usuario/websites/relogio/cdn.shopify.com/value	(from https://cdn.shopify.com/)
03:38:13	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2006:38:13%20GMT	https://cdn.shopify.com/src	/home/usuario/websites/relogio/cdn.shopify.com/src	(from https://cdn.shopify.com/)
03:38:14	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2006:38:14%20GMT	https://cdn.shopify.com/original	/home/usuario/websites/relogio/cdn.shopify.com/original	(from https://cdn.shopify.com/)
03:38:15	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2006:38:15%20GMT	https://cdn.shopify.com/url	/home/usuario/websites/relogio/cdn.shopify.com/url	(from https://cdn.shopify.com/)
03:38:17	74/74	---MCZ	403	error ('Forbidden')	text/plain	date:Sat,%2001%20Apr%202023%2006:38:16%20GMT	https://fonts.shopifycdn.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:18	166/166	---MCZ	200	added ('OK')	text/plain	date:Thu,%2030%20Mar%202023%2015:30:29%20GMT	https://productreviews.shopifycdn.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:19	9758/9758	---MCZ	200	added ('OK')	text/html	etag:W/%225f94459c1d6525875ef6a6f09e457bcf%22	https://productreviews.shopifycdn.com/login	/home/usuario/websites/relogio/productreviews.shopifycdn.com/login.html	(from https://productreviews.shopifycdn.com/)
03:38:20	56/56	---M-Z	200	added ('OK')	text/plain	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:21	111/111	---M-Z	200	added ('OK')	text/plain	date:Thu,%2019%20Sep%202019%2008:15:00%20GMT	https://maps.googleapis.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:22	1203/1203	---MCZ	200	added ('OK')	text/plain	date:Thu,%2026%20Jan%202023%2019:15:00%20GMT	https://maps.gstatic.com/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:38:23	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
